rice_id;chiave;tid;timestamp_TO_DELETE;valore;timestamp
295736;osVersion;82830;NULL;10.0.19045.6466;"2026-01-21 08:51:53"
295783;osType;83669;NULL;WINDOWS;"2026-01-21 08:06:06"
295783;osVersion;83669;NULL;10.0.19045.6466;"2026-01-21 08:06:06"
295793;osType;83383;NULL;WINDOWS;"2026-01-21 09:04:25"
295793;osVersion;83383;NULL;10.0.19045.6466;"2026-01-21 09:04:25"
295819;osType;83397;NULL;WINDOWS;"2026-01-16 18:39:33"
295819;osVersion;83397;NULL;10.0.26100.7623;"2026-01-16 18:39:33"
295830;osType;83292;NULL;WINDOWS;"2026-01-21 09:12:06"
295830;osVersion;83292;NULL;10.0.26200.7623;"2026-01-21 09:12:06"
295890;osType;83357;NULL;WINDOWS;"2026-01-21 08:31:26"
295890;osVersion;83357;NULL;10.0.26200.7623;"2026-01-21 08:31:26"
295890;osType;83721;NULL;WINDOWS;"2026-01-21 08:34:23"
295890;osVersion;83721;NULL;10.0.26100.7623;"2026-01-21 08:34:23"
295898;osVersion;83449;NULL;10.0.19045.6466;"2025-12-15 16:34:38"
295924;osType;83464;NULL;WINDOWS;"2026-01-21 09:23:26"
295924;osVersion;83464;NULL;10.0.17763.8276;"2026-01-21 09:23:26"
295949;osType;83460;NULL;WINDOWS;"2026-01-21 08:02:19"
295949;osVersion;83460;NULL;10.0.22631.6199;"2026-01-21 08:02:19"
295949;osType;83727;NULL;WINDOWS;"2026-01-21 08:00:21"
295949;osVersion;83727;NULL;10.0.22631.6199;"2026-01-21 08:00:21"
295955;osType;83461;NULL;WINDOWS;"2026-01-21 08:52:02"
295955;osVersion;83461;NULL;10.0.26200.7623;"2026-01-21 08:52:02"
295980;osType;68805;NULL;WINDOWS;"2026-01-21 08:49:12"
295980;osVersion;68805;NULL;10.0.19045.6466;"2026-01-21 08:49:12"
295980;osType;83696;NULL;WINDOWS;"2026-01-21 08:29:20"
295980;osVersion;83696;NULL;10.0.19045.6466;"2026-01-21 08:29:20"
295990;osType;70903;NULL;WINDOWS;"2026-01-20 16:59:20"
295990;osVersion;70903;NULL;10.0.26100.7623;"2026-01-20 16:59:20"
296002;osType;77912;NULL;WINDOWS;"2026-01-21 09:03:31"
296002;osVersion;77912;NULL;10.0.26200.7623;"2026-01-21 09:03:31"
296007;osType;74112;NULL;WINDOWS;"2026-01-21 09:02:58"
296007;osVersion;74112;NULL;10.0.19045.6466;"2026-01-21 09:02:58"
296046;osType;70546;NULL;WINDOWS;"2026-01-19 09:20:36"
296046;osVersion;70546;NULL;10.0.19045.6466;"2026-01-19 09:20:36"
296047;osType;83706;NULL;WINDOWS;"2026-01-20 16:53:11"
296047;osVersion;83706;NULL;10.0.19045.6466;"2026-01-20 16:53:11"
296062;osType;83853;NULL;WINDOWS;"2026-01-21 08:59:04"
296062;osVersion;83853;NULL;10.0.19045.6466;"2026-01-21 08:59:04"
296081;osType;83942;NULL;WINDOWS;"2026-01-19 09:33:00"
296081;osVersion;83942;NULL;10.0.19045.6466;"2026-01-19 09:33:00"
296082;osType;83820;NULL;WINDOWS;"2026-01-20 10:42:53"
296082;osVersion;83820;NULL;10.0.19045.6466;"2026-01-20 10:42:53"
296086;osType;83844;NULL;WINDOWS;"2026-01-20 16:25:52"
296086;osVersion;83844;NULL;10.0.19045.6466;"2026-01-20 16:25:52"
296098;osType;78077;NULL;WINDOWS;"2026-01-21 08:24:34"
296098;osVersion;78077;NULL;10.0.19045.6466;"2026-01-21 08:24:34"
296132;osType;84016;NULL;WINDOWS;"2026-01-21 09:13:31"
296132;osVersion;84016;NULL;10.0.19045.6466;"2026-01-21 09:13:31"
296135;osType;84074;NULL;WINDOWS;"2026-01-19 09:29:22"
296135;osVersion;84074;NULL;10.0.26100.7623;"2026-01-19 09:29:22"
296167;osType;84265;NULL;WINDOWS;"2026-01-20 08:43:15"
296167;osVersion;84265;NULL;10.0.19045.6466;"2026-01-20 08:43:15"
296206;osType;84173;NULL;WINDOWS;"2026-01-20 12:36:18"
296206;osVersion;84173;NULL;10.0.26100.7623;"2026-01-20 12:36:18"
296208;osType;84103;NULL;WINDOWS;"2026-01-21 08:56:31"
296208;osVersion;84103;NULL;10.0.26200.7623;"2026-01-21 08:56:31"
296224;osType;83488;NULL;WINDOWS;"2026-01-21 08:49:44"
296224;osVersion;83488;NULL;10.0.26200.7623;"2026-01-21 08:49:44"
296230;osType;84149;NULL;WINDOWS;"2026-01-21 08:53:31"
296230;osVersion;84149;NULL;10.0.19045.6466;"2026-01-21 08:53:31"
296233;osType;84775;NULL;WINDOWS;"2026-01-21 08:35:12"
296233;osVersion;84775;NULL;10.0.19045.6466;"2026-01-21 08:35:12"
296254;osType;85129;NULL;WINDOWS;"2026-01-20 13:28:04"
296254;osVersion;85129;NULL;10.0.19045.6456;"2026-01-20 13:28:04"
296261;osVersion;74568;NULL;10.0.26200.7309;"2025-12-02 16:46:59"
296262;osType;85155;NULL;WINDOWS;"2026-01-21 09:12:27"
296262;osVersion;85155;NULL;10.0.19045.6466;"2026-01-21 09:12:27"
296263;osType;84141;NULL;WINDOWS;"2026-01-21 08:43:04"
296263;osVersion;84141;NULL;10.0.26200.7623;"2026-01-21 08:43:04"
296264;osType;85017;NULL;WINDOWS;"2026-01-20 11:36:52"
296264;osVersion;85017;NULL;10.0.22621.4317;"2026-01-20 11:36:52"
296320;osType;74223;NULL;WINDOWS;"2026-01-21 09:35:31"
296320;osVersion;74223;NULL;10.0.19045.6466;"2026-01-21 09:35:31"
296329;osType;84289;NULL;WINDOWS;"2026-01-21 08:07:27"
296329;osVersion;84289;NULL;10.0.22631.6199;"2026-01-21 08:07:27"
296373;osType;84211;NULL;WINDOWS;"2026-01-21 10:08:31"
296373;osVersion;84211;NULL;10.0.19045.6466;"2026-01-21 10:08:31"
296380;osType;84559;NULL;WINDOWS;"2026-01-21 09:41:40"
296380;osVersion;84559;NULL;10.0.19045.6466;"2026-01-21 09:41:40"
296403;osType;66489;NULL;WINDOWS;"2026-01-21 08:43:14"
296403;osVersion;66489;NULL;10.0.26200.7623;"2026-01-21 08:43:14"
296410;osType;84652;NULL;WINDOWS;"2026-01-21 08:27:20"
296410;osVersion;84652;NULL;10.0.26200.7623;"2026-01-21 08:27:20"
296437;osType;84640;NULL;WINDOWS;"2026-01-19 12:08:18"
296437;osVersion;84640;NULL;10.0.19045.6466;"2026-01-19 12:08:18"
296442;osType;84612;NULL;WINDOWS;"2026-01-21 08:24:03"
296442;osVersion;84612;NULL;10.0.26100.7462;"2026-01-21 08:24:03"
296482;osType;84644;NULL;WINDOWS;"2026-01-19 16:26:31"
296482;osVersion;84644;NULL;10.0.26200.7623;"2026-01-19 16:26:31"
296494;osType;84690;NULL;WINDOWS;"2026-01-21 08:42:23"
296494;osVersion;84690;NULL;10.0.19045.6466;"2026-01-21 08:42:23"
296524;osType;84982;NULL;WINDOWS;"2026-01-20 09:08:51"
296524;osVersion;84982;NULL;10.0.19045.6466;"2026-01-20 09:08:51"
296527;osType;83778;NULL;WINDOWS;"2026-01-19 16:42:46"
296527;osVersion;83778;NULL;10.0.19045.6466;"2026-01-19 16:42:46"
296563;osType;84862;NULL;WINDOWS;"2026-01-21 08:55:56"
296563;osVersion;84862;NULL;10.0.26100.6584;"2026-01-21 08:55:56"
296585;osType;70400;NULL;WINDOWS;"2026-01-20 16:06:19"
296585;osVersion;70400;NULL;10.0.19045.6216;"2026-01-20 16:06:19"
296605;osType;84788;NULL;WINDOWS;"2026-01-21 08:51:22"
296605;osVersion;84788;NULL;10.0.26100.7623;"2026-01-21 08:51:22"
296612;osType;68101;NULL;WINDOWS;"2026-01-19 08:32:56"
296612;osVersion;68101;NULL;10.0.19045.6466;"2026-01-19 08:32:56"
296614;osType;84926;NULL;WINDOWS;"2026-01-21 09:07:33"
296614;osVersion;84926;NULL;10.0.26100.7623;"2026-01-21 09:07:33"
296625;osType;84930;NULL;WINDOWS;"2026-01-20 09:52:09"
296625;osVersion;84930;NULL;10.0.26100.7623;"2026-01-20 09:52:09"
296632;osType;84851;NULL;WINDOWS;"2026-01-21 08:51:03"
296632;osVersion;84851;NULL;10.0.19045.6466;"2026-01-21 08:51:03"
296643;osType;84906;NULL;WINDOWS;"2026-01-21 08:10:50"
296643;osVersion;84906;NULL;10.0.19045.6466;"2026-01-21 08:10:50"
296651;osVersion;85028;NULL;10.0.19045.6466;"2025-12-05 15:06:19"
296655;osType;85184;NULL;WINDOWS;"2026-01-21 07:40:11"
296655;osVersion;85184;NULL;10.0.26200.7623;"2026-01-21 07:40:11"
296658;osType;85177;NULL;WINDOWS;"2026-01-20 16:10:33"
296658;osVersion;85177;NULL;10.0.19045.6456;"2026-01-20 16:10:33"
296670;osType;72903;NULL;WINDOWS;"2026-01-21 08:59:13"
296670;osVersion;72903;NULL;10.0.26100.6584;"2026-01-21 08:59:13"
296671;osType;75606;NULL;WINDOWS;"2026-01-20 12:00:13"
296671;osVersion;75606;NULL;10.0.26100.7462;"2026-01-20 12:00:13"
296675;osType;72424;NULL;WINDOWS;"2026-01-19 09:52:16"
296675;osVersion;72424;NULL;10.0.22631.4460;"2026-01-19 09:52:16"
296676;osType;73707;NULL;WINDOWS;"2026-01-20 11:32:43"
296676;osVersion;73707;NULL;10.0.26100.7462;"2026-01-20 11:32:43"
296685;osType;69178;NULL;WINDOWS;"2026-01-21 09:46:25"
296685;osVersion;69178;NULL;10.0.22621.4317;"2026-01-21 09:46:25"
296692;osType;69506;NULL;WINDOWS;"2026-01-20 16:26:11"
296692;osVersion;69506;NULL;10.0.19045.6466;"2026-01-20 16:26:11"
296694;osType;66301;NULL;WINDOWS;"2026-01-21 08:24:34"
296694;osVersion;66301;NULL;10.0.26200.7462;"2026-01-21 08:24:34"
296697;osType;69349;NULL;WINDOWS;"2026-01-21 09:05:52"
296697;osVersion;69349;NULL;10.0.19045.6466;"2026-01-21 09:05:52"
296713;osType;70497;NULL;WINDOWS;"2026-01-21 09:04:13"
296713;osVersion;70497;NULL;10.0.19045.6466;"2026-01-21 09:04:13"
296714;osType;69658;NULL;WINDOWS;"2026-01-21 08:55:11"
296714;osVersion;69658;NULL;10.0.19045.6466;"2026-01-21 08:55:11"
296723;osType;73629;NULL;WINDOWS;"2026-01-19 16:41:25"
296723;osVersion;73629;NULL;10.0.19045.6466;"2026-01-19 16:41:25"
296727;osType;71827;NULL;WINDOWS;"2026-01-21 09:30:50"
296727;osVersion;71827;NULL;10.0.19045.6466;"2026-01-21 09:30:50"
296738;osType;68585;NULL;WINDOWS;"2026-01-21 09:29:33"
296738;osVersion;68585;NULL;10.0.26100.7623;"2026-01-21 09:29:33"
296761;osType;70620;NULL;WINDOWS;"2026-01-20 17:48:39"
296761;osVersion;70620;NULL;10.0.26100.7623;"2026-01-20 17:48:39"
296878;osType;81356;NULL;WINDOWS;"2026-01-21 09:32:03"
296878;osVersion;81356;NULL;10.0.19045.6466;"2026-01-21 09:32:03"
296905;osType;81577;NULL;WINDOWS;"2026-01-20 12:24:16"
296905;osVersion;81577;NULL;10.0.22621.4317;"2026-01-20 12:24:16"
296906;osType;81587;NULL;WINDOWS;"2026-01-20 08:54:43"
296906;osVersion;81587;NULL;10.0.26200.7623;"2026-01-20 08:54:43"
296908;osType;81499;NULL;WINDOWS;"2026-01-20 15:21:33"
296908;osVersion;81499;NULL;10.0.26200.7623;"2026-01-20 15:21:33"
296910;osType;81393;NULL;WINDOWS;"2026-01-16 09:17:05"
296910;osVersion;81393;NULL;10.0.26100.7623;"2026-01-16 09:17:05"
296914;osType;75730;NULL;WINDOWS;"2026-01-20 09:16:47"
296914;osVersion;75730;NULL;10.0.19045.6456;"2026-01-20 09:16:47"
296916;osType;80296;NULL;WINDOWS;"2026-01-21 09:11:41"
296916;osVersion;80296;NULL;10.0.26200.7623;"2026-01-21 09:11:41"
296997;osType;74594;NULL;WINDOWS;"2026-01-20 09:07:11"
296997;osVersion;74594;NULL;10.0.19045.6466;"2026-01-20 09:07:11"
297037;osVersion;76910;NULL;10.0.19045.6466;"2025-12-09 20:02:00"
297043;osType;77530;NULL;WINDOWS;"2026-01-08 17:46:08"
297043;osVersion;77530;NULL;10.0.26100.7462;"2026-01-08 17:46:08"
297062;osType;76186;NULL;WINDOWS;"2026-01-12 12:40:42"
297062;osVersion;76186;NULL;10.0.19045.6466;"2026-01-12 12:40:42"
297065;osType;76931;NULL;WINDOWS;"2026-01-21 08:23:09"
297065;osVersion;76931;NULL;10.0.17763.8276;"2026-01-21 08:23:09"
297066;osType;76138;NULL;WINDOWS;"2026-01-19 13:39:25"
297066;osVersion;76138;NULL;10.0.26200.7462;"2026-01-19 13:39:25"
297077;osType;77010;NULL;WINDOWS;"2026-01-20 11:15:24"
297077;osVersion;77010;NULL;10.0.26200.7623;"2026-01-20 11:15:24"
297082;osType;80614;NULL;WINDOWS;"2026-01-20 10:43:27"
297082;osVersion;80614;NULL;10.0.19045.6466;"2026-01-20 10:43:27"
297089;osType;77044;NULL;WINDOWS;"2026-01-21 08:16:37"
297089;osVersion;77044;NULL;10.0.19045.6466;"2026-01-21 08:16:37"
297093;osType;76440;NULL;WINDOWS;"2026-01-21 09:46:54"
297093;osVersion;76440;NULL;10.0.19045.6466;"2026-01-21 09:46:54"
297098;osType;76255;NULL;WINDOWS;"2026-01-21 09:59:15"
297098;osVersion;76255;NULL;10.0.26100.7623;"2026-01-21 09:59:15"
297117;osType;76971;NULL;WINDOWS;"2026-01-09 10:34:20"
297117;osVersion;76971;NULL;10.0.26100.7462;"2026-01-09 10:34:20"
297120;osType;72933;NULL;WINDOWS;"2026-01-21 09:03:39"
297120;osVersion;72933;NULL;10.0.26200.7623;"2026-01-21 09:03:39"
297129;osType;83156;NULL;WINDOWS;"2026-01-20 18:18:29"
297129;osVersion;83156;NULL;10.0.26100.3476;"2026-01-20 18:18:29"
297162;osType;79890;NULL;WINDOWS;"2026-01-13 08:41:22"
297162;osVersion;79890;NULL;10.0.26100.7462;"2026-01-13 08:41:22"
297164;osType;79130;NULL;WINDOWS;"2026-01-19 08:36:06"
297164;osVersion;79130;NULL;10.0.19045.6466;"2026-01-19 08:36:06"
297188;osType;80352;NULL;WINDOWS;"2026-01-21 09:13:27"
297188;osVersion;80352;NULL;10.0.19045.6466;"2026-01-21 09:13:27"
297193;osType;80264;NULL;WINDOWS;"2026-01-20 07:14:57"
297193;osVersion;80264;NULL;10.0.19045.6466;"2026-01-20 07:14:57"
297211;osType;81809;NULL;WINDOWS;"2026-01-21 09:37:36"
297211;osVersion;81809;NULL;10.0.22631.6199;"2026-01-21 09:37:36"
297214;osType;79286;NULL;WINDOWS;"2026-01-20 10:41:11"
297214;osVersion;79286;NULL;10.0.19045.6466;"2026-01-20 10:41:11"
297260;osType;85270;NULL;WINDOWS;"2026-01-20 09:53:09"
297260;osVersion;85270;NULL;10.0.19045.6466;"2026-01-20 09:53:09"
297263;osType;85398;NULL;WINDOWS;"2025-12-22 10:28:19"
297263;osVersion;85398;NULL;10.0.19045.6466;"2025-12-22 10:28:19"
297265;osVersion;85384;NULL;10.0.19045.6466;"2025-11-27 17:05:32"
297268;osType;85422;NULL;WINDOWS;"2026-01-20 10:36:51"
297268;osVersion;85422;NULL;10.0.19045.6466;"2026-01-20 10:36:51"
297270;osType;85430;NULL;WINDOWS;"2026-01-20 09:56:32"
297270;osVersion;85430;NULL;10.0.19045.6466;"2026-01-20 09:56:32"
297272;osType;85381;NULL;WINDOWS;"2026-01-09 18:00:34"
297272;osVersion;85381;NULL;10.0.19045.6466;"2026-01-09 18:00:34"
297273;osType;85414;NULL;WINDOWS;"2026-01-20 11:12:07"
297273;osVersion;85414;NULL;10.0.19045.6466;"2026-01-20 11:12:07"
297293;osType;85391;NULL;WINDOWS;"2026-01-21 09:21:30"
297293;osVersion;85391;NULL;10.0.19045.6466;"2026-01-21 09:21:30"
297296;osType;80635;NULL;WINDOWS;"2026-01-20 12:29:47"
297296;osVersion;80635;NULL;10.0.26200.7623;"2026-01-20 12:29:47"
297297;osType;85382;NULL;WINDOWS;"2026-01-21 09:11:12"
297297;osVersion;85382;NULL;10.0.26200.7623;"2026-01-21 09:11:12"
297298;osVersion;68536;NULL;10.0.26200.7309;"2025-12-12 09:34:52"
297300;osType;85383;NULL;WINDOWS;"2026-01-21 08:58:16"
297300;osVersion;85383;NULL;10.0.19045.6466;"2026-01-21 08:58:16"
297303;osType;85376;NULL;WINDOWS;"2026-01-19 13:02:01"
297303;osVersion;85376;NULL;10.0.19045.6093;"2026-01-19 13:02:01"
297304;osVersion;85420;NULL;10.0.26100.6899;"2025-11-25 12:16:44"
297305;osType;81683;NULL;WINDOWS;"2026-01-21 08:42:57"
297305;osVersion;81683;NULL;10.0.26200.7623;"2026-01-21 08:42:57"
297311;osType;85421;NULL;WINDOWS;"2026-01-19 10:24:38"
297311;osVersion;85421;NULL;10.0.26200.7623;"2026-01-19 10:24:38"
297313;osType;82902;NULL;WINDOWS;"2026-01-21 09:10:45"
297313;osVersion;82902;NULL;10.0.19045.6466;"2026-01-21 09:10:45"
297320;osType;83376;NULL;WINDOWS;"2025-12-19 09:45:53"
297320;osVersion;83376;NULL;10.0.19045.6466;"2025-12-19 09:45:53"
297321;osType;82929;NULL;WINDOWS;"2026-01-21 09:27:34"
297321;osVersion;82929;NULL;10.0.19045.6466;"2026-01-21 09:27:34"
297326;osVersion;81957;NULL;10.0.26100.7171;"2025-12-03 11:03:01"
297355;osType;77181;NULL;WINDOWS;"2026-01-19 08:26:18"
297355;osVersion;77181;NULL;10.0.19045.6466;"2026-01-19 08:26:18"
297356;osType;75214;NULL;WINDOWS;"2026-01-20 19:17:22"
297356;osVersion;75214;NULL;10.0.19045.6466;"2026-01-20 19:17:22"
297359;osVersion;82167;NULL;10.0.26200.7309;"2025-12-06 12:48:55"
297365;osType;81937;NULL;WINDOWS;"2026-01-21 09:13:57"
297365;osVersion;81937;NULL;10.0.26100.7623;"2026-01-21 09:13:57"
297373;osType;72823;NULL;WINDOWS;"2025-12-19 09:40:15"
297373;osVersion;72823;NULL;10.0.19045.6216;"2025-12-19 09:40:15"
297386;osType;83298;NULL;WINDOWS;"2026-01-21 08:52:39"
297386;osVersion;83298;NULL;10.0.19045.6456;"2026-01-21 08:52:39"
297394;osType;83301;NULL;WINDOWS;"2026-01-20 09:11:05"
297394;osVersion;83301;NULL;10.0.26100.7623;"2026-01-20 09:11:05"
297427;osVersion;68906;NULL;10.0.22631.6199;"2025-12-10 10:06:49"
297428;osType;75872;NULL;WINDOWS;"2026-01-20 16:15:40"
297428;osVersion;75872;NULL;10.0.19045.6466;"2026-01-20 16:15:40"
297506;osType;70608;NULL;WINDOWS;"2026-01-20 08:30:52"
297506;osVersion;70608;NULL;10.0.19045.6466;"2026-01-20 08:30:52"
297514;osType;69577;NULL;WINDOWS;"2026-01-21 09:06:37"
297514;osVersion;69577;NULL;10.0.26100.7623;"2026-01-21 09:06:37"
297524;osType;68702;NULL;WINDOWS;"2026-01-21 09:43:05"
297524;osVersion;68702;NULL;10.0.19045.6466;"2026-01-21 09:43:05"
297526;osType;85245;NULL;WINDOWS;"2026-01-21 08:30:15"
297526;osVersion;85245;NULL;10.0.26200.7623;"2026-01-21 08:30:15"
297533;osType;67977;NULL;WINDOWS;"2026-01-20 10:48:32"
297533;osVersion;67977;NULL;10.0.26100.7462;"2026-01-20 10:48:32"
297556;osType;85403;NULL;WINDOWS;"2026-01-19 09:54:52"
297556;osVersion;85403;NULL;10.0.26200.7623;"2026-01-19 09:54:52"
297557;osVersion;84737;NULL;10.0.26100.7171;"2025-12-16 14:44:12"
297580;osType;67935;NULL;WINDOWS;"2026-01-21 09:14:53"
297580;osVersion;67935;NULL;10.0.26100.7623;"2026-01-21 09:14:53"
297581;osType;85604;NULL;WINDOWS;"2026-01-21 10:09:13"
297581;osVersion;85604;NULL;10.0.19045.6466;"2026-01-21 10:09:13"
297586;osType;85541;NULL;WINDOWS;"2026-01-16 13:40:35"
297586;osVersion;85541;NULL;10.0.19045.6466;"2026-01-16 13:40:35"
297602;osType;68230;NULL;WINDOWS;"2026-01-21 08:31:14"
297602;osVersion;68230;NULL;10.0.22621.4317;"2026-01-21 08:31:14"
297616;osType;85409;NULL;WINDOWS;"2026-01-20 12:55:55"
297616;osVersion;85409;NULL;10.0.19045.6466;"2026-01-20 12:55:55"
297621;osVersion;85412;NULL;10.0.26100.7462;"2025-12-11 13:01:06"
297623;osType;85437;NULL;WINDOWS;"2026-01-19 08:59:34"
297623;osVersion;85437;NULL;10.0.26200.7623;"2026-01-19 08:59:34"
297659;osType;85719;NULL;WINDOWS;"2026-01-20 10:00:37"
297659;osVersion;85719;NULL;10.0.26100.7623;"2026-01-20 10:00:37"
297660;osType;76318;NULL;WINDOWS;"2026-01-16 09:40:09"
297660;osVersion;76318;NULL;10.0.26100.7623;"2026-01-16 09:40:09"
297663;osType;76790;NULL;WINDOWS;"2026-01-21 08:37:07"
297663;osVersion;76790;NULL;10.0.26200.7462;"2026-01-21 08:37:07"
297728;osType;85756;NULL;WINDOWS;"2026-01-21 08:00:20"
297728;osVersion;85756;NULL;10.0.26200.7623;"2026-01-21 08:00:20"
297747;osType;85458;NULL;WINDOWS;"2026-01-20 15:56:59"
297747;osVersion;85458;NULL;10.0.26200.7623;"2026-01-20 15:56:59"
297756;osType;76266;NULL;WINDOWS;"2026-01-20 09:13:38"
297756;osVersion;76266;NULL;10.0.19043.1415;"2026-01-20 09:13:38"
297784;osVersion;66085;NULL;10.0.26100.7462;"2025-12-16 09:13:47"
297803;osType;85590;NULL;WINDOWS;"2026-01-21 09:31:05"
297803;osVersion;85590;NULL;10.0.19045.6466;"2026-01-21 09:31:05"
297818;osType;85831;NULL;WINDOWS;"2026-01-21 09:05:05"
297818;osVersion;85831;NULL;10.0.26100.6584;"2026-01-21 09:05:05"
297824;osType;85799;NULL;WINDOWS;"2026-01-21 08:18:02"
297824;osVersion;85799;NULL;10.0.26100.7623;"2026-01-21 08:18:02"
297836;osType;85944;NULL;WINDOWS;"2026-01-21 09:24:08"
297836;osVersion;85944;NULL;10.0.22631.6199;"2026-01-21 09:24:08"
297865;osType;69858;NULL;WINDOWS;"2026-01-15 09:31:33"
297865;osVersion;69858;NULL;10.0.19045.6466;"2026-01-15 09:31:33"
297867;osType;74485;NULL;WINDOWS;"2026-01-20 10:27:55"
297867;osVersion;74485;NULL;10.0.26200.7623;"2026-01-20 10:27:55"
297882;osType;85759;NULL;WINDOWS;"2025-12-18 10:27:00"
297882;osVersion;85759;NULL;10.0.26100.7462;"2025-12-18 10:27:00"
297884;osType;85846;NULL;WINDOWS;"2026-01-21 08:41:39"
297884;osVersion;85846;NULL;10.0.26100.7623;"2026-01-21 08:41:39"
297897;osType;85848;NULL;WINDOWS;"2026-01-20 16:55:48"
297897;osVersion;85848;NULL;10.0.26200.7623;"2026-01-20 16:55:48"
297919;osType;85928;NULL;WINDOWS;"2026-01-20 16:40:42"
297919;osVersion;85928;NULL;10.0.26100.7623;"2026-01-20 16:40:42"
297948;osType;69501;NULL;WINDOWS;"2026-01-21 08:18:38"
297948;osVersion;69501;NULL;10.0.19045.6466;"2026-01-21 08:18:38"
297959;osType;73916;NULL;WINDOWS;"2026-01-21 09:45:59"
297959;osVersion;73916;NULL;10.0.26100.7623;"2026-01-21 09:45:59"
297982;osType;86029;NULL;WINDOWS;"2026-01-20 10:07:34"
297982;osVersion;86029;NULL;10.0.26100.7623;"2026-01-20 10:07:34"
297995;osType;67814;NULL;WINDOWS;"2026-01-21 09:19:09"
297995;osVersion;67814;NULL;10.0.26100.7623;"2026-01-21 09:19:09"
298000;osType;86033;NULL;WINDOWS;"2026-01-19 09:03:10"
298000;osVersion;86033;NULL;10.0.19045.6466;"2026-01-19 09:03:10"
298007;osType;74059;NULL;WINDOWS;"2026-01-19 09:44:42"
298007;osVersion;74059;NULL;10.0.26200.7462;"2026-01-19 09:44:42"
298019;osType;74428;NULL;WINDOWS;"2026-01-21 08:39:15"
298019;osVersion;74428;NULL;10.0.19045.6466;"2026-01-21 08:39:15"
298020;osType;74177;NULL;WINDOWS;"2026-01-21 09:25:47"
298020;osVersion;74177;NULL;10.0.26100.7462;"2026-01-21 09:25:47"
298022;osType;68282;NULL;WINDOWS;"2026-01-20 09:43:20"
298022;osVersion;68282;NULL;10.0.19045.6466;"2026-01-20 09:43:20"
298027;osType;68136;NULL;WINDOWS;"2026-01-21 07:55:10"
298027;osVersion;68136;NULL;10.0.26100.7623;"2026-01-21 07:55:10"
298047;osType;66179;NULL;WINDOWS;"2026-01-21 08:43:09"
298047;osVersion;66179;NULL;10.0.22631.6199;"2026-01-21 08:43:09"
298097;osType;82773;NULL;WINDOWS;"2026-01-21 10:06:36"
298097;osVersion;82773;NULL;10.0.19044.6809;"2026-01-21 10:06:36"
298138;osType;78594;NULL;WINDOWS;"2026-01-19 17:17:14"
298138;osVersion;78594;NULL;10.0.19045.6466;"2026-01-19 17:17:14"
298159;osType;80643;NULL;WINDOWS;"2026-01-21 08:49:27"
298159;osVersion;80643;NULL;10.0.26200.7623;"2026-01-21 08:49:27"
298160;osType;81256;NULL;WINDOWS;"2026-01-21 08:54:25"
298160;osVersion;81256;NULL;10.0.26200.7623;"2026-01-21 08:54:25"
298162;osType;81159;NULL;WINDOWS;"2026-01-21 08:51:29"
298162;osVersion;81159;NULL;10.0.26200.7623;"2026-01-21 08:51:29"
298165;osType;73409;NULL;WINDOWS;"2026-01-21 10:05:49"
298165;osVersion;73409;NULL;10.0.19045.6466;"2026-01-21 10:05:49"
298173;osType;80685;NULL;WINDOWS;"2026-01-17 08:47:56"
298173;osVersion;80685;NULL;10.0.19045.6466;"2026-01-17 08:47:56"
298200;osType;82504;NULL;WINDOWS;"2026-01-13 18:30:05"
298200;osVersion;82504;NULL;10.0.19045.6466;"2026-01-13 18:30:05"
298215;osType;86168;NULL;WINDOWS;"2026-01-19 09:20:32"
298215;osVersion;86168;NULL;10.0.26100.7462;"2026-01-19 09:20:32"
298217;osType;82362;NULL;WINDOWS;"2026-01-20 09:58:50"
298217;osVersion;82362;NULL;10.0.19045.6466;"2026-01-20 09:58:50"
298253;osType;82258;NULL;WINDOWS;"2026-01-16 08:46:08"
298253;osVersion;82258;NULL;10.0.26200.7623;"2026-01-16 08:46:08"
298255;osType;82845;NULL;WINDOWS;"2026-01-20 09:10:27"
298255;osVersion;82845;NULL;10.0.19045.6466;"2026-01-20 09:10:27"
298264;osType;83644;NULL;WINDOWS;"2026-01-21 09:41:41"
298264;osVersion;83644;NULL;10.0.22631.6199;"2026-01-21 09:41:41"
298268;osType;84715;NULL;WINDOWS;"2026-01-21 08:56:58"
298268;osVersion;84715;NULL;10.0.19045.6466;"2026-01-21 08:56:58"
298280;osType;86137;NULL;WINDOWS;"2026-01-21 09:18:59"
298280;osVersion;86137;NULL;10.0.26200.7462;"2026-01-21 09:18:59"
298306;osType;83550;NULL;WINDOWS;"2026-01-15 17:25:54"
298306;osVersion;83550;NULL;10.0.19045.6466;"2026-01-15 17:25:54"
298308;osType;68224;NULL;WINDOWS;"2026-01-13 09:31:22"
298308;osVersion;68224;NULL;10.0.26200.7462;"2026-01-13 09:31:22"
298309;osType;86048;NULL;WINDOWS;"2026-01-19 10:53:28"
298309;osVersion;86048;NULL;10.0.26100.7623;"2026-01-19 10:53:28"
298310;osType;83417;NULL;WINDOWS;"2026-01-21 09:07:57"
298310;osVersion;83417;NULL;10.0.19045.6456;"2026-01-21 09:07:57"
298319;osType;86068;NULL;WINDOWS;"2026-01-19 09:53:20"
298319;osVersion;86068;NULL;10.0.26100.7623;"2026-01-19 09:53:20"
298331;osType;68587;NULL;WINDOWS;"2026-01-21 08:59:25"
